time,x
0.0,0.0012301533574825742
1.0,0.018478024696706067
2.0,0.0026475091787321464
3.0,-0.048771287231924206
4.0,-0.07501337916593422
5.0,-0.1322532951980002
6.0,-0.12875829225867963
7.0,-0.05135891607133028
8.0,-0.07976769219356253
9.0,-0.11557718991068529
10.0,-0.08727638653037276
11.0,-0.06665658447155048
12.0,-0.060559094156223
13.0,-0.11426933839832668
14.0,-0.11593865732310231
15.0,-0.07577548744981726
16.0,-0.15337079571508827
17.0,-0.1797650332610137
18.0,-0.28950144614720497
19.0,-0.36390344822167414
20.0,-0.4701738561692718
21.0,-0.48366646660220675
22.0,-0.5567598342410414
23.0,-0.5410031938328944
24.0,-0.5318606740806674
25.0,-0.5425622086873622
26.0,-0.6877746402598376
27.0,-0.7187585050646874
28.0,-0.7214358273196302
29.0,-0.714770591106055
30.0,-0.8029908213696553
31.0,-0.8304366378765161
32.0,-0.8867894892232452
33.0,-0.9333361207946176
34.0,-0.8719255442419399
35.0,-0.9183995134254018
36.0,-0.9201201425703752
37.0,-0.8689025632406674
38.0,-0.9024481997181973
39.0,-0.9087430295037903
40.0,-0.9022100177559654
41.0,-0.8983733307421715
42.0,-0.9689483732290354
43.0,-0.9643867606267541
44.0,-0.8857701793096626
45.0,-0.9749431849933298
46.0,-0.9251600231236675
47.0,-0.9181109470744455
48.0,-0.9549892945146151
49.0,-0.8393319234969709
50.0,-0.7951793437699287
51.0,-0.8642843745449019
52.0,-0.8598344173936014
53.0,-0.8263922288574048
54.0,-0.8371502874251888
55.0,-0.7975793230139647
56.0,-0.801283345703955
57.0,-0.7626227999872094
58.0,-0.6794392791281609
59.0,-0.7183324983788024
60.0,-0.7064814769376891
61.0,-0.7331097701254645
62.0,-0.7256365903082349
63.0,-0.7940552413000161
64.0,-0.8273654804765777
65.0,-0.8385514113366289
66.0,-0.7865178936952556
67.0,-0.7202640047827852
68.0,-0.7965547789916788
69.0,-0.8422972959626283
70.0,-0.804804307746724
71.0,-0.9196991258352016
72.0,-0.9462830159050939
73.0,-0.951738099763883
74.0,-0.8790015941813758
75.0,-0.8390485646461115
76.0,-0.8577967939841836
77.0,-0.8789298816108887
78.0,-0.8932246552772163
79.0,-0.8051109359346242
80.0,-0.829685323309261
81.0,-0.8470764731876868
82.0,-0.8265749151343518
83.0,-0.833406286278673
84.0,-0.844654014825276
85.0,-0.9088303067131727
86.0,-0.9093401225956118
87.0,-0.9347948329002048
88.0,-0.8673085989918757
89.0,-0.8294542390000973
90.0,-0.8307063651354478
91.0,-0.7919753486860044
92.0,-0.8114623278961283
93.0,-0.7505790542101755
94.0,-0.7507624767199538
95.0,-0.7169525281678827
96.0,-0.7913597120580442
97.0,-0.7712088368479149
98.0,-0.8685454988076354
99.0,-0.9859067810606814
100.0,-1.0033172081788815
101.0,-1.055103022676622
102.0,-1.0454510464880968
103.0,-0.9156712287505713
104.0,-0.9635342430888367
105.0,-0.999392914112346
106.0,-0.98736305251417
107.0,-0.9587301142818166
108.0,-0.9687510158382376
109.0,-0.9804747883878072
110.0,-0.939750445821615
111.0,-0.9095729018164409
112.0,-0.9690967004654736
113.0,-0.9735025563169154
114.0,-0.9712988362107617
115.0,-1.0320134780562724
116.0,-1.0168352244308485
117.0,-1.066195523502806
118.0,-1.0098909459346643
119.0,-0.9985901014636694
120.0,-0.9932632671121706
121.0,-1.0272164936743653
122.0,-1.0338888190024018
123.0,-1.1490519982332834
124.0,-1.2141773935865736
125.0,-1.1930212485644087
126.0,-1.3157101614927964
127.0,-1.2666062579166668
128.0,-1.3672006420791376
129.0,-1.3232765834899232
130.0,-1.3718651460660756
131.0,-1.3266555366169093
132.0,-1.31886825606882
133.0,-1.4073719850005357
134.0,-1.3350117397371226
135.0,-1.251546500648831
136.0,-1.255131780483571
137.0,-1.2707317626960883
138.0,-1.2797444381247025
139.0,-1.3358260947409502
140.0,-1.2721707817140353
141.0,-1.303297167832357
142.0,-1.3060298320515462
143.0,-1.3516075384250719
144.0,-1.3875228107676592
145.0,-1.4610550916864196
146.0,-1.3882283746115578
147.0,-1.396887289066295
148.0,-1.3408809623209197
149.0,-1.3398824252844266
150.0,-1.3797447612868736
151.0,-1.3983700582191996
152.0,-1.4304759434156533
153.0,-1.4297718661053098
154.0,-1.451193469062393
155.0,-1.46826135697022
156.0,-1.5476023850550846
157.0,-1.5939210736094902
158.0,-1.4981515149242903
159.0,-1.536649054207928
160.0,-1.59724447722988
161.0,-1.5774958625793318
162.0,-1.4959772707798147
163.0,-1.5796696462142077
164.0,-1.591438595623732
165.0,-1.6276580896716326
166.0,-1.7290523270644882
167.0,-1.6863257096934725
168.0,-1.6873909456058622
169.0,-1.6829777673300668
170.0,-1.7261247634610748
171.0,-1.6995726840447625
172.0,-1.7304184669353766
173.0,-1.7383731499368107
174.0,-1.8020614190619832
175.0,-1.8719650587745704
176.0,-1.794538054335233
177.0,-1.823508958435482
178.0,-1.8063570325889269
179.0,-1.8079991039744536
180.0,-1.8331595331222255
181.0,-1.8621732709062968
182.0,-1.8254770727393013
183.0,-1.8425933179176202
184.0,-1.8510219056809123
185.0,-1.849422487160604
186.0,-1.7811805647444074
187.0,-1.7415867292752234
188.0,-1.71919954557082
189.0,-1.7514434355697077
190.0,-1.830932004740125
191.0,-1.7757978468839024
192.0,-1.719696399789582
193.0,-1.7275261984898695
194.0,-1.6959451771909904
195.0,-1.6505385975094895
196.0,-1.602267959677003
197.0,-1.5487979314577862
198.0,-1.5748382415929683
199.0,-1.4871019965364487
200.0,-1.558819840847176
201.0,-1.5088017352337466
202.0,-1.480026604035253
203.0,-1.4293351511631611
204.0,-1.3206061925006274
205.0,-1.234675918296481
206.0,-1.3005816539213615
207.0,-1.3978548016823475
208.0,-1.3504527083727205
209.0,-1.408823600036649
210.0,-1.4092989687297781
211.0,-1.3605763422154422
212.0,-1.4552484182785743
213.0,-1.5768194029245497
214.0,-1.5615791891790998
215.0,-1.5587495963343865
216.0,-1.5726745547200904
217.0,-1.5701808798860983
218.0,-1.6195943287574437
219.0,-1.70669907834576
220.0,-1.7160291181981717
221.0,-1.771837368092056
222.0,-1.8664208877934125
223.0,-1.8369062885499348
224.0,-1.8401370969458775
225.0,-1.816351565522457
226.0,-1.873158006625451
227.0,-1.91083080791396
228.0,-1.9681839025549412
229.0,-2.019037707929279
230.0,-2.00741064572934
231.0,-2.0522725132696116
232.0,-2.0313641537680462
233.0,-2.0114010480930933
234.0,-1.8941344487783593
235.0,-1.9742233348653222
236.0,-1.9226227479722071
237.0,-1.9274606404461543
238.0,-1.9279411227775631
239.0,-2.011319442904085
240.0,-2.0375448837991748
241.0,-1.9942880249367374
242.0,-1.998708966437738
243.0,-1.9936875848349294
244.0,-2.0101312733406025
245.0,-1.943128499781093
246.0,-1.9440360158772596
247.0,-2.0707447156691066
248.0,-2.1103475222053025
249.0,-2.223655255901833
250.0,-2.4109969775009508
251.0,-2.4411910101365204
252.0,-2.363780542875731
253.0,-2.360655954738001
254.0,-2.427949327818943
255.0,-2.4818455704533724
256.0,-2.4161452813259907
257.0,-2.406631632457613
258.0,-2.403448949912873
259.0,-2.406124666810567
260.0,-2.4034962683072925
261.0,-2.356585242590605
262.0,-2.3242798658447064
263.0,-2.3114287832489
264.0,-2.371243647073995
265.0,-2.3413293737696304
266.0,-2.3804341164678324
267.0,-2.3168739406902294
268.0,-2.3898619943039163
269.0,-2.3973989670209224
270.0,-2.3974139312814384
271.0,-2.473482508651039
272.0,-2.373641555369736
273.0,-2.288919126391914
274.0,-2.315292826793498
275.0,-2.2703416550437976
276.0,-2.248090637474541
277.0,-2.3986002230532404
278.0,-2.3837334148760374
279.0,-2.3868675866841715
280.0,-2.3816549644213216
281.0,-2.443421191951734
282.0,-2.4585542162201053
283.0,-2.4684256688391026
284.0,-2.399409007689194
285.0,-2.3796906421158543
286.0,-2.379604522806473
287.0,-2.2909225744143487
288.0,-2.322588165516292
289.0,-2.3446748579362047
290.0,-2.4491644046979926
291.0,-2.358153319851335
292.0,-2.3020744075730524
293.0,-2.248746591421701
294.0,-2.2097432690743104
295.0,-2.2030060529909905
296.0,-2.1901881606919766
297.0,-2.2043633267559644
298.0,-2.215741338177569
299.0,-2.2122273078359282
300.0,-2.1245635812006394
301.0,-2.092117703399448
302.0,-2.0951352255477103
303.0,-2.1282282505058454
304.0,-2.164526056915322
305.0,-2.071623786014343
306.0,-2.0420160097814395
307.0,-2.037766867230326
308.0,-2.0574053024035077
309.0,-2.12108479073382
310.0,-2.1245824174669945
311.0,-2.0737785222768244
312.0,-2.096087131325582
313.0,-2.1088486345607085
314.0,-2.1212495236342206
315.0,-2.1145594345972496
316.0,-2.2061704490713048
317.0,-2.2193840056693563
318.0,-2.268333121290389
319.0,-2.216873779515016
320.0,-2.2609853113870466
321.0,-2.2272829569937422
322.0,-2.1388887365765856
323.0,-2.1566285542596075
324.0,-2.1909918716129853
325.0,-2.1795649463654754
326.0,-2.1793094672971827
327.0,-2.236303352503519
328.0,-2.209309832427965
329.0,-2.092566248517131
330.0,-2.10711060004116
331.0,-2.1184634246649883
332.0,-2.178430424243733
333.0,-2.1596354128255033
334.0,-2.2312604009078685
335.0,-2.294787630352662
336.0,-2.220513682114104
337.0,-2.272410413120167
338.0,-2.2095897065713648
339.0,-2.121203098032866
340.0,-2.105868230716279
341.0,-2.0735581375580097
342.0,-1.960490374985223
343.0,-1.9715133231952748
344.0,-2.0054134729492143
345.0,-2.083199453334057
346.0,-2.08043534383251
347.0,-1.9946812354636163
348.0,-1.9389379535350104
349.0,-1.992998130006779
350.0,-2.0420425218148694
351.0,-2.0708017475314024
352.0,-2.0535736113753162
353.0,-2.065076186974649
354.0,-2.0523416309751443
355.0,-2.03485850044761
356.0,-2.0517603159380067
357.0,-2.0537289843731106
358.0,-2.0414502561789827
359.0,-2.0459492367471426
360.0,-2.016528664367387
361.0,-1.9081688493774558
362.0,-1.873665087248658
363.0,-1.870122536384917
364.0,-1.9671509186740372
365.0,-1.9444158957838658
366.0,-2.056475003052576
367.0,-2.1374740427445476
368.0,-2.08776599345385
369.0,-2.04663456244116
370.0,-2.054941395696612
371.0,-2.153317613930211
372.0,-2.17438929284084
373.0,-2.213204527727475
374.0,-2.1760581339498075
375.0,-2.045335975387705
376.0,-2.032461810986056
377.0,-2.0771078841073765
378.0,-2.1443345995575718
379.0,-2.1472066024227217
380.0,-2.1570466692579937
381.0,-2.2231608836920267
382.0,-2.216063032701624
383.0,-2.2821321909804793
384.0,-2.2175344874713603
385.0,-2.155803209720935
386.0,-2.0928065035652934
387.0,-2.119818027701347
388.0,-2.0897497586102727
389.0,-2.097017525094196
390.0,-2.1191070874512
391.0,-2.138325382122703
392.0,-2.2129989038073434
393.0,-2.2959820721545023
394.0,-2.2497297582644102
395.0,-2.2603861188366534
396.0,-2.247504381766244
397.0,-2.189286365360046
398.0,-2.288974529578741
399.0,-2.333854970472462
400.0,-2.3233330056429087
401.0,-2.300298198524733
402.0,-2.321675336114308
403.0,-2.261858724755015
404.0,-2.2493248730722755
405.0,-2.3189949721199814
406.0,-2.372336181370107
407.0,-2.3254267062232454
408.0,-2.2982498225982395
409.0,-2.407499258594818
410.0,-2.3292774590792447
411.0,-2.294352132003734
412.0,-2.2164019390504537
413.0,-2.238175996952271
414.0,-2.254865958246155
415.0,-2.3195164896360976
416.0,-2.172650241040915
417.0,-2.182408652594912
418.0,-2.090379269814756
419.0,-2.127393339341807
420.0,-2.1175702580762286
421.0,-2.2137038126473927
422.0,-2.235430196271817
423.0,-2.178250904229247
424.0,-2.2501479667377944
425.0,-2.1878581884486437
426.0,-2.168013711202809
427.0,-2.22791559576112
428.0,-2.256494436523815
429.0,-2.282612828595158
430.0,-2.28508158649396
431.0,-2.31564520832347
432.0,-2.363012807820038
433.0,-2.380194199189368
434.0,-2.4390747806734554
435.0,-2.5131086404376655
436.0,-2.5154604622788885
437.0,-2.4640576443526445
438.0,-2.5519346981505144
439.0,-2.5512958684375553
440.0,-2.588384929563068
441.0,-2.6443579295439457
442.0,-2.594632596241183
443.0,-2.624105550933549
444.0,-2.5371524378874977
445.0,-2.581742725295241
446.0,-2.5589866397245675
447.0,-2.571671338111305
448.0,-2.6147651468291375
449.0,-2.580388684248542
450.0,-2.5888954562034954
451.0,-2.5536264716711723
452.0,-2.5559202723889016
453.0,-2.618172935238169
454.0,-2.623618294957673
455.0,-2.620170120108265
456.0,-2.5643852834367187
457.0,-2.6162703338874733
458.0,-2.61809375851547
459.0,-2.717058876109177
460.0,-2.678980390108848
461.0,-2.74096183215166
462.0,-2.8447834445810143
463.0,-2.84771597729853
464.0,-2.7833923722881613
465.0,-2.8709305006801764
466.0,-2.9332574415079833
467.0,-2.9756689587649636
468.0,-3.040371748658641
469.0,-3.0179456781389353
470.0,-3.064043102168184
471.0,-3.105175936800869
472.0,-3.0709679136125683
473.0,-3.114062549183181
474.0,-3.08854358901222
475.0,-3.1440985112827184
476.0,-3.2135438364156967
477.0,-3.318964153337422
478.0,-3.2109401401582947
479.0,-3.2288813519371224
480.0,-3.2142458330259247
481.0,-3.2154889600491794
482.0,-3.205703833960023
483.0,-3.2022871268883235
484.0,-3.0915686920458216
485.0,-3.151022602783979
486.0,-3.240404011026391
487.0,-3.298275540432242
488.0,-3.3747711178524953
489.0,-3.3310682825420095
490.0,-3.283134234996856
491.0,-3.338074519290077
492.0,-3.4177806789320178
493.0,-3.4376805591039075
494.0,-3.35677626827528
495.0,-3.5189902998627987
496.0,-3.487983871925778
497.0,-3.5494963126420296
498.0,-3.4888238547787798
499.0,-3.5504613626171704
500.0,-3.56633285544462
501.0,-3.6526882087890233
502.0,-3.7084857424427584
503.0,-3.6278402670918606
504.0,-3.5798439080007856
505.0,-3.6024222086086897
506.0,-3.652045752802833
507.0,-3.76076039399335
508.0,-3.782845223851774
509.0,-3.7839826972822417
510.0,-3.788188656739079
511.0,-3.7929560960065904
512.0,-3.8570753497576415
513.0,-3.860242257016365
514.0,-3.8618151069039195
515.0,-3.7866442452906237
516.0,-3.678220962871352
517.0,-3.6855011882194573
518.0,-3.7291137984807623
519.0,-3.732228002889736
520.0,-3.7666709605571724
521.0,-3.8088914354064394
522.0,-3.8116264238776774
523.0,-3.8712099860842195
524.0,-3.8355545626933507
525.0,-3.840898391684917
526.0,-3.825807503723311
527.0,-3.8357154799735143
528.0,-3.8770477695137866
529.0,-3.9311154083716495
530.0,-3.9441424694587472
531.0,-3.9751508597565346
532.0,-3.960966956143206
533.0,-3.960545641725695
534.0,-4.038521351597165
535.0,-4.03395566371231
536.0,-4.110796088752661
537.0,-4.145685646893221
538.0,-4.161971401456725
539.0,-4.281075816770776
540.0,-4.275060726102952
541.0,-4.265612820998675
542.0,-4.274007089958196
543.0,-4.29777436189515
544.0,-4.318609618732267
545.0,-4.374251828645022
546.0,-4.389075151395516
547.0,-4.420229839151125
548.0,-4.414180684640303
549.0,-4.482946852470127
550.0,-4.468578644544831
551.0,-4.459545936120285
552.0,-4.46695665255176
553.0,-4.491550470381945
554.0,-4.458893222734459
555.0,-4.554236741180325
556.0,-4.526873849185355
557.0,-4.512068146453285
558.0,-4.494936011724183
559.0,-4.472036980991984
560.0,-4.509010605400057
561.0,-4.523219664725556
562.0,-4.485665781475033
563.0,-4.460035930102484
564.0,-4.4473388617592144
565.0,-4.534007851338484
566.0,-4.502177776551448
567.0,-4.4338886313839865
568.0,-4.374837189509373
569.0,-4.3605862986370125
570.0,-4.4497734156917845
571.0,-4.394594818714636
572.0,-4.402345255874476
573.0,-4.547807707635069
574.0,-4.525252121067477
575.0,-4.610629048307595
576.0,-4.684690832981943
577.0,-4.720549292776261
578.0,-4.646269167444024
579.0,-4.666885593685404
580.0,-4.650442022160989
581.0,-4.548727991051492
582.0,-4.455918975465323
583.0,-4.4611242902913855
584.0,-4.474305825666241
585.0,-4.546337284776172
586.0,-4.585654584775921
587.0,-4.560312531714254
588.0,-4.536685360670705
589.0,-4.529545147941373
590.0,-4.471335862690304
591.0,-4.515164117577437
592.0,-4.51762977083172
593.0,-4.474639089523082
594.0,-4.440148412036053
595.0,-4.377558227609837
596.0,-4.353887843110034
597.0,-4.371006854119073
598.0,-4.349348393637814
599.0,-4.406489676500779
600.0,-4.500390558303894
601.0,-4.466096056987171
602.0,-4.4685160482633
603.0,-4.449946059127388
604.0,-4.5472011353026645
605.0,-4.567503600054956
606.0,-4.601355492399122
607.0,-4.650464140420325
608.0,-4.779862435070918
609.0,-4.798379184801562
610.0,-4.745752952115122
611.0,-4.722944690072901
612.0,-4.756832909814096
613.0,-4.756878531860253
614.0,-4.712371408478236
615.0,-4.870938566781723
616.0,-4.877295937237383
617.0,-4.845100424815533
618.0,-4.804889377215923
619.0,-4.705876214475407
620.0,-4.639539790772143
621.0,-4.620700777303959
622.0,-4.602476215446627
623.0,-4.556255051307383
624.0,-4.5866141586883025
625.0,-4.588150275658564
626.0,-4.535044138337892
627.0,-4.421255661266871
628.0,-4.429695092177004
629.0,-4.431732193174064
630.0,-4.4195152714695904
631.0,-4.341209796307102
632.0,-4.342217749316007
633.0,-4.256641907079205
634.0,-4.311724159141807
635.0,-4.321727824248203
636.0,-4.332430039211039
637.0,-4.286280424682502
638.0,-4.225199493182443
639.0,-4.311624950914437
640.0,-4.3637221631997205
641.0,-4.343527941097521
642.0,-4.380815053767208
643.0,-4.46796350495168
644.0,-4.407242979223922
645.0,-4.377970127495159
646.0,-4.3487480403905785
647.0,-4.3754544364772165
648.0,-4.315300606286046
649.0,-4.328416946263109
650.0,-4.264374226697716
651.0,-4.316280188380606
652.0,-4.364855797096613
653.0,-4.352293332141624
654.0,-4.392098416220559
655.0,-4.35235034431647
656.0,-4.336590080396202
657.0,-4.389136451915777
658.0,-4.384179174407566
659.0,-4.403710668626109
660.0,-4.3500821638518445
661.0,-4.385858924126633
662.0,-4.410464774875753
663.0,-4.339779953107667
664.0,-4.209792761579649
665.0,-4.093660223604121
666.0,-4.089310176759728
667.0,-4.0759754734887315
668.0,-3.986744355216958
669.0,-3.9932470162019182
670.0,-4.0489338622989814
671.0,-4.041493828524901
672.0,-4.014734549007323
673.0,-4.061919153320278
674.0,-4.1562699145749145
675.0,-4.238508963266086
676.0,-4.1993657572877305
677.0,-4.2424327095688845
678.0,-4.249868088592282
679.0,-4.23686943689567
680.0,-4.200398973528907
681.0,-4.219016482683264
682.0,-4.189501822440691
683.0,-4.240173227431177
684.0,-4.260331883569015
685.0,-4.318748185849528
686.0,-4.2526672288620855
687.0,-4.253503830879569
688.0,-4.295460576667262
689.0,-4.315070406949526
690.0,-4.32713418923223
691.0,-4.285949880241461
692.0,-4.377341238954844
693.0,-4.436475982610785
694.0,-4.457547541571826
695.0,-4.310582720306433
696.0,-4.254669623428175
697.0,-4.260376897903501
698.0,-4.218541215894309
699.0,-4.099033868659289
700.0,-4.111828297304888
701.0,-4.132280210956591
702.0,-4.061602150710004
703.0,-4.032376531203683
704.0,-3.992927706091145
705.0,-4.021587296966786
706.0,-3.9098058345652267
707.0,-3.8104341313543535
708.0,-3.777107677156293
709.0,-3.736954439149384
710.0,-3.853359519118308
711.0,-3.8158825449970486
712.0,-3.8264370346556227
713.0,-3.8007312977717027
714.0,-3.7606797007107535
715.0,-3.779741252925264
716.0,-3.8766950691398767
717.0,-3.8547930496789142
718.0,-3.8969378277018962
719.0,-3.9153353602268366
720.0,-3.949567374743467
721.0,-3.968612943551527
722.0,-4.10127471208707
723.0,-4.030313070577096
724.0,-4.014997091996549
725.0,-3.9501440095574387
726.0,-3.835162459620915
727.0,-3.8332023740788266
728.0,-3.9366107439289193
729.0,-3.9875463103890585
730.0,-4.056545250074329
731.0,-4.084827476830393
732.0,-4.079530644181613
733.0,-4.194429531011474
734.0,-4.173939606793707
735.0,-4.260426499457365
736.0,-4.2425297325723985
737.0,-4.248125891039668
738.0,-4.265507126593946
739.0,-4.268995025363097
740.0,-4.299429283298017
741.0,-4.334055295103423
742.0,-4.4304683173936965
743.0,-4.431421404916835
744.0,-4.324111857214187
745.0,-4.2090286581713645
746.0,-4.13199389535123
747.0,-4.090538002721595
748.0,-4.128895270115575
749.0,-4.044892126065896
750.0,-4.047441124909997
751.0,-4.05072569151321
752.0,-4.066847173463001
753.0,-4.060842470223744
754.0,-4.085275360340819
755.0,-4.089414095082281
756.0,-4.151334315187669
757.0,-4.172198074537661
758.0,-4.039816793721493
759.0,-4.043144147471037
760.0,-4.056231993419906
761.0,-4.024801884364261
762.0,-3.9832303595925
763.0,-4.0468528495184195
764.0,-4.058121305186393
765.0,-4.004410836067972
766.0,-3.9881471470713827
767.0,-3.9804243013581537
768.0,-3.8900225440208267
769.0,-3.9284887224944454
770.0,-3.923039759669351
771.0,-3.9523946659348774
772.0,-3.8656759668354117
773.0,-3.977705791845241
774.0,-4.0157164000304855
775.0,-4.0455807526566065
776.0,-4.006579629898862
777.0,-3.9708913219634403
778.0,-3.889660868170779
779.0,-3.9798727084785397
780.0,-3.935863602524489
781.0,-3.952123236208491
782.0,-3.9898774602277842
783.0,-3.958043334880535
784.0,-4.0104909393692125
785.0,-4.129715938691278
786.0,-4.150384484356477
787.0,-4.236148762478578
788.0,-4.272889710039317
789.0,-4.250707479571564
790.0,-4.231967452020486
791.0,-4.139624259628619
792.0,-4.1504436091026635
793.0,-4.238260977334611
794.0,-4.281189663758242
795.0,-4.33353841154994
796.0,-4.403108704989498
797.0,-4.377219999450719
798.0,-4.413724163048793
799.0,-4.527133252183215
800.0,-4.486122422957113
801.0,-4.491788677809021
802.0,-4.470418738125677
803.0,-4.463550625554221
804.0,-4.4263189203257385
805.0,-4.423367170039651
806.0,-4.351238754115206
807.0,-4.325958460324922
808.0,-4.302582846559365
809.0,-4.278183586424403
810.0,-4.361551194464911
811.0,-4.370310780010199
812.0,-4.384535262932641
813.0,-4.371802953956538
814.0,-4.4494997814180115
815.0,-4.354393420811405
816.0,-4.347622098174056
817.0,-4.416814266334547
818.0,-4.514721789218981
819.0,-4.530190068167672
820.0,-4.534592985516846
821.0,-4.57528835067005
822.0,-4.56918795116603
823.0,-4.605425089120964
824.0,-4.572787727671225
825.0,-4.6138373914046875
826.0,-4.615271407307394
827.0,-4.5579690604901755
828.0,-4.40871444409783
829.0,-4.466137023759982
830.0,-4.492191848042612
831.0,-4.53991178592342
832.0,-4.493852412068316
833.0,-4.559369673755324
834.0,-4.586554557157078
835.0,-4.5874794567675865
836.0,-4.643199199191773
837.0,-4.69767657086589
838.0,-4.7243335420844375
839.0,-4.8447948295149175
840.0,-4.927421272474398
841.0,-4.950425399770344
842.0,-4.941020960254328
843.0,-4.950901086118723
844.0,-5.052474795407295
845.0,-5.078387723036005
846.0,-5.031421687804889
847.0,-4.998468590399159
848.0,-5.00216054695814
849.0,-5.052537686049785
850.0,-5.015230594718495
851.0,-5.047797656003596
852.0,-5.114441257202622
853.0,-5.159881120698812
854.0,-5.075378717368539
855.0,-5.061798914801301
856.0,-4.9940043744974405
857.0,-5.020825079319341
858.0,-4.965802626488208
859.0,-4.999681509964461
860.0,-5.007915822642807
861.0,-4.863510154980688
862.0,-4.818387327601213
863.0,-4.84649864660432
864.0,-4.85056710400201
865.0,-4.830903318356011
866.0,-4.760191610961894
867.0,-4.787617906385174
868.0,-4.88733450493544
869.0,-4.902644079018038
870.0,-4.900917628337406
871.0,-4.893755575025949
872.0,-4.816899783277982
873.0,-4.7977923344947655
874.0,-4.750038306129524
875.0,-4.81279905393764
876.0,-4.761867927421227
877.0,-4.640028515633093
878.0,-4.594611303610456
879.0,-4.579186748614374
880.0,-4.569513364760294
881.0,-4.465551441621989
882.0,-4.518318845309806
883.0,-4.523960877447194
884.0,-4.496617349611824
885.0,-4.452893670288147
886.0,-4.4773815284930825
887.0,-4.458872852773692
888.0,-4.474156354558138
889.0,-4.466436035126374
890.0,-4.473298748318321
891.0,-4.5384439213222665
892.0,-4.538887008588085
893.0,-4.487468659964427
894.0,-4.542532295809092
895.0,-4.555675129319782
896.0,-4.5165151823697265
897.0,-4.577511715977269
898.0,-4.566184501362302
899.0,-4.62661047624963
900.0,-4.560311574385488
901.0,-4.426001124949763
902.0,-4.30848947910436
903.0,-4.320407289010531
904.0,-4.276933242457204
905.0,-4.269216237869837
906.0,-4.262591273058917
907.0,-4.172502731952955
908.0,-4.247952256576336
909.0,-4.186298551786137
910.0,-4.188410479891091
911.0,-4.10637228588868
912.0,-4.0948603244381605
913.0,-4.132996990412615
914.0,-4.1162896936033455
915.0,-4.07309488019326
916.0,-4.070333714854925
917.0,-4.041460935226841
918.0,-4.0708889251232945
919.0,-4.193392798066489
920.0,-4.1407129970820336
921.0,-4.099639082043685
922.0,-4.090383112291131
923.0,-4.085734122340994
924.0,-4.025205048707326
925.0,-4.050907956547548
926.0,-4.0910071643231225
927.0,-4.101193685124829
928.0,-4.03183997442685
